sensor,strain,f,dCs
B,0.2,62399.4444168982,6.66302596304858e-12
B,0.2,64154.7645827376,6.67027136898032e-12
B,0.2,65959.4625741873,6.67758706547099e-12
B,0.2,67814.9274083109,6.6849473101367e-12
B,0.2,69722.5871757512,6.69232292399341e-12
B,0.2,71683.9101398857,6.6996810629423e-12
B,0.2,73700.4058669003,6.70698499358949e-12
B,0.2,75773.6263876537,6.71419387697573e-12
B,0.2,77905.1673922241,6.7212625642605e-12
B,0.2,80096.6694580602,6.72814140885926e-12
B,0.2,82349.8193126803,6.7347760999828e-12
B,0.2,84666.3511318904,6.74110752293618e-12
B,0.2,87048.0478745237,6.74707165191464e-12
B,0.2,89496.7426547248,6.75259948131671e-12
B,0.2,92014.3201528383,6.75761700182398e-12
B,0.2,94602.7180659861,6.76204522759132e-12
B,0.2,97263.9285994485,6.76580028085186e-12
B,0.2,100000,6.76879354007153e-12
B,0.2,102813.038132378,6.77093185738723e-12
B,0.2,105705.208100098,6.77211785052173e-12
B,0.2,108678.735911864,6.7722502735612e-12
B,0.2,111735.910194851,6.77122446997443e-12
B,0.2,114879.083956192,6.76893291000476e-12
B,0.2,118110.676394006,6.76526581308139e-12
B,0.2,121433.174759379,6.76011185420484e-12
B,0.2,124849.136270718,6.75335895136807e-12
B,0.2,128361.190081958,6.74489512901229e-12
B,0.2,131972.039306137,6.73460945035727e-12
B,0.2,135684.463095896,6.72239300919526e-12
B,0.2,139501.318782496,6.70813996952667e-12
B,0.2,143425.544075018,6.69174863925157e-12
B,0.2,147460.159321419,6.673122562157e-12
B,0.2,151608.269833196,6.6521716106911e-12
B,0.2,155873.068275443,6.62881306061059e-12
B,0.2,160257.837124138,6.60297262758247e-12
B,0.2,164765.951192565,6.57458544530688e-12
B,0.2,169400.880228787,6.54359696474462e-12
B,0.2,174166.191586207,6.50996375462599e-12
B,0.2,179065.552969238,6.47365418462416e-12
B,0.2,184102.735256216,6.43464897435674e-12
B,0.2,189281.615401724,6.39294159374448e-12
B,0.2,194606.179420556,6.34853850312395e-12
B,0.2,200080.525455621,6.30145922482142e-12
B,0.2,205708.86693215,6.25173624154111e-12
B,0.2,211495.535800634,6.19941472079273e-12
B,0.2,217444.985870983,6.14455206854911e-12
B,0.2,223561.796240478,6.08721731925818e-12
B,0.2,229850.674818152,6.02749037309513e-12
B,0.2,236316.461948315,5.9654610948036e-12
B,0.2,242964.134136007,5.90122829153219e-12
B,0.2,249798.807877256,5.83489858962273e-12
B,0.2,256825.743597069,5.76658523227096e-12
B,0.2,264050.349698218,5.69640682132267e-12
B,0.2,271478.186723907,5.62448602714754e-12
B,0.2,279114.971637539,5.55094829056898e-12
B,0.2,286966.582222879,5.47592054023451e-12
B,0.2,295039.061607991,5.39952994764738e-12
B,0.2,303338.622916434,5.32190274040571e-12
B,0.2,311871.654049304,5.24316309209888e-12
B,0.2,320644.722601789,5.16343210487859e-12
B,0.2,329664.580918035,5.08282689804863e-12
B,0.2,338938.171288203,5.00145981320243e-12
B,0.2,348472.631291726,4.91943774356757e-12
B,0.2,358275.299290863,4.83686159237477e-12
B,0.2,368353.720078807,4.75382586233226e-12
B,0.2,378715.650686657,4.67041837571072e-12
B,0.2,389369.066353757,4.58672012218019e-12
B,0.2,400322.166665973,4.50280522942503e-12
B,0.2,411583.381866649,4.41874104971184e-12
B,0.2,423161.379345088,4.33458835401672e-12
B,0.2,435065.070307563,4.25040162402875e-12
B,0.2,447303.616635972,4.16622943132729e-12
B,0.2,459886.437939447,4.08211489227248e-12
B,0.2,472823.21880432,3.99809618662833e-12
B,0.2,486123.916248023,3.91420712763457e-12
B,0.2,499798.767382689,3.83047777114052e-12
B,0.2,513858.29729432,3.74693505148193e-12
B,0.2,528313.327143598,3.66360343200429e-12
B,0.2,543174.982494583,3.58050555849702e-12
B,0.2,558454.701877694,3.49766290427878e-12
B,0.2,574164.245593572,3.41509639626326e-12
B,0.2,590315.704764599,3.33282701201749e-12
B,0.2,606921.510641044,3.25087633859799e-12
B,0.2,623994.444168982,3.16926708480937e-12
B,0.2,641547.645827375,3.08802353946675e-12
B,0.2,659594.625741873,3.00717196925466e-12
B,0.2,678149.274083109,2.92674095085796e-12
B,0.2,697225.871757512,2.84676163318499e-12
B,0.2,716839.101398857,2.76726792670022e-12
B,0.2,737004.058669003,2.68829661812968e-12
B,0.2,757736.263876537,2.60988741006729e-12
B,0.2,779051.673922241,2.53208288629644e-12
B,0.2,800966.694580603,2.45492840490671e-12
B,0.2,823498.193126803,2.37847192252566e-12
B,0.2,846663.511318904,2.30276375416054e-12
B,0.2,870480.478745237,2.22785627423704e-12
B,0.2,894967.426547246,2.15380356540128e-12
B,0.2,920143.201528383,2.08066102249138e-12
B,0.2,946027.180659861,2.00848491976824e-12
B,0.2,972639.285994485,1.93733194999602e-12
B,0.2,1000000,1.86725874427434e-12
B,0.3,1000,9.71209338706826e-12
B,0.3,1028.13038132378,9.71209933336993e-12
B,0.3,1057.05208100098,9.71210561886348e-12
B,0.3,1086.78735911864,9.71211226289474e-12
B,0.3,1117.35910194851,9.71211928591074e-12
B,0.3,1148.79083956192,9.71212670952643e-12
B,0.3,1181.10676394006,9.71213455658591e-12
B,0.3,1214.33174759379,9.71214285123851e-12
B,0.3,1248.49136270718,9.71215161900781e-12
B,0.3,1283.61190081958,9.71216088687407e-12
B,0.3,1319.72039306138,9.71217068335408e-12
B,0.3,1356.84463095896,9.71218103858983e-12
B,0.3,1395.01318782496,9.71219198444227e-12
B,0.3,1434.25544075018,9.71220355458652e-12
B,0.3,1474.60159321419,9.71221578461819e-12
B,0.3,1516.08269833196,9.7122287121588e-12
B,0.3,1558.73068275443,9.71224237697531e-12
B,0.3,1602.57837124138,9.71225682109977e-12
B,0.3,1647.65951192565,9.71227208895803e-12
B,0.3,1694.00880228787,9.71228822750645e-12
B,0.3,1741.66191586207,9.71230528637586e-12
B,0.3,1790.65552969238,9.71232331802421e-12
B,0.3,1841.02735256216,9.71234237789579e-12
B,0.3,1892.81615401724,9.71236252459171e-12
B,0.3,1946.06179420556,9.71238382004871e-12
B,0.3,2000.80525455621,9.71240632973137e-12
B,0.3,2057.0886693215,9.71243012282741e-12
B,0.3,2114.95535800634,9.71245527246366e-12
B,0.3,2174.44985870983,9.71248185592756e-12
B,0.3,2235.61796240478,9.71250995490286e-12
B,0.3,2298.50674818152,9.71253965571968e-12
B,0.3,2363.16461948315,9.71257104961892e-12
B,0.3,2429.64134136008,9.71260423302871e-12
B,0.3,2497.98807877256,9.71263930785924e-12
B,0.3,2568.25743597069,9.71267638181347e-12
B,0.3,2640.50349698218,9.71271556871429e-12
B,0.3,2714.78186723907,9.71275698885205e-12
B,0.3,2791.14971637539,9.71280076934908e-12
B,0.3,2869.66582222879,9.71284704454704e-12
B,0.3,2950.39061607991,9.71289595641376e-12
B,0.3,3033.38622916434,9.71294765497416e-12
B,0.3,3118.71654049304,9.7130022987666e-12
B,0.3,3206.44722601789,9.7130600553208e-12
B,0.3,3296.64580918035,9.71312110166494e-12
B,0.3,3389.38171288204,9.71318562486225e-12
B,0.3,3484.72631291726,9.71325382257476e-12
B,0.3,3582.75299290863,9.71332590365908e-12
B,0.3,3683.53720078807,9.71340208879644e-12
B,0.3,3787.15650686657,9.71348261115474e-12
B,0.3,3893.69066353757,9.71356771709203e-12
B,0.3,4003.22166665972,9.71365766689291e-12
B,0.3,4115.83381866648,9.71375273554881e-12
B,0.3,4231.61379345088,9.71385321358034e-12
B,0.3,4350.65070307563,9.71395940790579e-12
B,0.3,4473.03616635972,9.71407164275376e-12
B,0.3,4598.86437939448,9.71419026062937e-12
B,0.3,4728.2321880432,9.71431562332898e-12
B,0.3,4861.23916248023,9.71444811301411e-12
B,0.3,4997.98767382689,9.71458813333872e-12
B,0.3,5138.5829729432,9.71473611064053e-12
B,0.3,5283.13327143598,9.71489249519412e-12
B,0.3,5431.74982494583,9.715057762531e-12
B,0.3,5584.54701877694,9.71523241483204e-12
B,0.3,5741.64245593572,9.7154169823878e-12
B,0.3,5903.15704764599,9.7156120251446e-12
B,0.3,6069.21510641044,9.71581813432048e-12
B,0.3,6239.94444168982,9.71603593411569e-12
B,0.3,6415.47645827376,9.71626608350295e-12
B,0.3,6595.94625741874,9.71650927811773e-12
B,0.3,6781.4927408311,9.71676625223642e-12
B,0.3,6972.25871757512,9.71703778086213e-12
B,0.3,7168.39101398857,9.71732468191082e-12
B,0.3,7370.04058669003,9.71762781850752e-12
B,0.3,7577.36263876536,9.71794810139949e-12
B,0.3,7790.5167392224,9.7182864914782e-12
B,0.3,8009.66694580603,9.7186440024344e-12
B,0.3,8234.98193126803,9.71902170353341e-12
B,0.3,8466.63511318904,9.71942072252101e-12
B,0.3,8704.80478745237,9.71984224867075e-12
B,0.3,8949.67426547247,9.72028753596399e-12
B,0.3,9201.43201528384,9.72075790641716e-12
B,0.3,9460.27180659862,9.72125475355984e-12
B,0.3,9726.39285994485,9.72177954605586e-12
B,0.3,10000,9.72233383148946e-12
B,0.3,10281.3038132378,9.72291924029832e-12
B,0.3,10570.5208100098,9.72353748987602e-12
B,0.3,10867.8735911864,9.72419038882958e-12
B,0.3,11173.5910194851,9.72487984140209e-12
B,0.3,11487.9083956192,9.72560785205877e-12
B,0.3,11811.0676394006,9.72637653023384e-12
B,0.3,12143.3174759379,9.72718809523887e-12
B,0.3,12484.9136270718,9.72804488132419e-12
B,0.3,12836.1190081958,9.72894934290106e-12
B,0.3,13197.2039306137,9.72990405989602e-12
B,0.3,13568.4463095896,9.73091174325496e-12
B,0.3,13950.1318782496,9.7319752405651e-12
B,0.3,14342.5544075018,9.73309754178996e-12
B,0.3,14746.0159321419,9.73428178510277e-12
B,0.3,15160.8269833196,9.73553126279248e-12
B,0.3,15587.3068275442,9.73684942722399e-12
B,0.3,16025.7837124138,9.73823989681788e-12
B,0.3,16476.5951192565,9.73970646202549e-12
B,0.3,16940.0880228787,9.74125309125397e-12
B,0.3,17416.6191586207,9.74288393669721e-12
B,0.3,17906.5552969238,9.74460334002925e-12
B,0.3,18410.2735256216,9.74641583788841e-12
B,0.3,18928.1615401724,9.7483261670981e-12
B,0.3,19460.6179420556,9.75033926954178e-12
B,0.3,20008.0525455621,9.75246029660524e-12
B,0.3,20570.886693215,9.75469461308774e-12
B,0.3,21149.5535800634,9.75704780048008e-12
B,0.3,21744.4985870983,9.75952565947303e-12
B,0.3,22356.1796240478,9.76213421157008e-12
B,0.3,22985.0674818152,9.76487969963888e-12
B,0.3,23631.6461948315,9.76776858723771e-12
B,0.3,24296.4134136007,9.7708075565171e-12
B,0.3,24979.8807877256,9.77400350449112e-12
B,0.3,25682.5743597069,9.77736353743739e-12
B,0.3,26405.0349698218,9.78089496316616e-12
B,0.3,27147.8186723907,9.78460528087665e-12
B,0.3,27911.4971637539,9.78850216828561e-12
B,0.3,28696.6582222879,9.79259346567918e-12
B,0.3,29503.9061607991,9.79688715652178e-12
B,0.3,30333.8622916434,9.80139134421435e-12
B,0.3,31187.1654049304,9.80611422455256e-12
B,0.3,32064.4722601789,9.81106405341574e-12
B,0.3,32966.4580918035,9.81624910917603e-12
B,0.3,33893.8171288203,9.82167764926976e-12
B,0.3,34847.2631291726,9.82735786035097e-12
B,0.3,35827.5299290863,9.83329780140462e-12
B,0.3,36835.3720078807,9.83950533915807e-12
B,0.3,37871.5650686657,9.84598807510423e-12
B,0.3,38936.9066353757,9.85275326341422e-12
B,0.3,40032.2166665973,9.85980771899444e-12
B,0.3,41158.3381866649,9.86715771492457e-12
B,0.3,42316.1379345088,9.8748088684951e-12
B,0.3,43506.5070307563,9.88276601506935e-12
B,0.3,44730.3616635972,9.89103306899573e-12
B,0.3,45988.6437939448,9.89961287082074e-12
B,0.3,47282.3218804319,9.90850702009286e-12
B,0.3,48612.3916248023,9.91771569310519e-12
B,0.3,49979.8767382689,9.92723744500426e-12
B,0.3,51385.829729432,9.93706899579668e-12
B,0.3,52831.3327143598,9.94720499992799e-12
B,0.3,54317.4982494583,9.95763779926232e-12
B,0.3,55845.4701877694,9.96835715951493e-12
B,0.3,57416.4245593571,9.97934999041143e-12
B,0.3,59031.5704764599,9.99060005015922e-12
B,0.3,60692.1510641044,1.00020876351282e-11
B,0.3,62399.4444168982,1.00137892560403e-11
B,0.3,64154.7645827376,1.00256773023838e-11
B,0.3,65959.4625741873,1.00377196972693e-11
B,0.3,67814.9274083109,1.00498795454616e-11
B,0.3,69722.5871757512,1.00621147779209e-11
B,0.3,71683.9101398857,1.00743777968047e-11
B,0.3,73700.4058669003,1.00866151255467e-11
B,0.3,75773.6263876537,1.00987670693224e-11
B,0.3,77905.1673922241,1.01107673919249e-11
B,0.3,80096.6694580602,1.01225430157711e-11
B,0.3,82349.8193126803,1.01340137524625e-11
B,0.3,84666.3511318904,1.01450920719671e-11
B,0.3,87048.0478745237,1.01556829190756e-11
B,0.3,89496.7426547248,1.01656835862752e-11
B,0.3,92014.3201528383,1.01749836525407e-11
B,0.3,94602.7180659861,1.01834649977494e-11
B,0.3,97263.9285994485,1.0191001902419e-11
B,0.3,100000,1.01974612422503e-11
B,0.3,102813.038132378,1.02027027864393e-11
B,0.3,105705.208100098,1.02065796079412e-11
B,0.3,108678.735911864,1.02089386127407e-11
B,0.3,111735.910194851,1.02096211937039e-11
B,0.3,114879.083956192,1.02084640127796e-11
B,0.3,118110.676394006,1.0205299913126e-11
B,0.3,121433.174759379,1.0199958960228e-11
B,0.3,124849.136270718,1.01922696082507e-11
B,0.3,128361.190081958,1.01820599847824e-11
B,0.3,131972.039306137,1.01691592838532e-11
B,0.3,135684.463095896,1.01533992537164e-11
B,0.3,139501.318782496,1.01346157624808e-11
B,0.3,143425.544075018,1.01126504213688e-11
B,0.3,147460.159321419,1.0087352242294e-11
B,0.3,151608.269833196,1.00585793037033e-11
B,0.3,155873.068275443,1.00262003963698e-11
B,0.3,160257.837124138,9.99009661915018e-12
B,0.3,164765.951192565,9.95016289377101e-12
B,0.3,169400.880228787,9.90630936755021e-12
B,0.3,174166.191586207,9.85846267366743e-12
B,0.3,179065.552969238,9.80656702023507e-12
B,0.3,184102.735256216,9.75058508192644e-12
B,0.3,189281.615401724,9.69049867133739e-12
B,0.3,194606.179420556,9.62630917144327e-12
B,0.3,200080.525455621,9.55803771540751e-12
B,0.3,205708.86693215,9.4857251054313e-12
B,0.3,211495.535800634,9.40943146814743e-12
B,0.3,217444.985870983,9.32923565005629e-12
B,0.3,223561.796240478,9.24523436249231e-12
B,0.3,229850.674818152,9.15754109137801e-12
B,0.3,236316.461948315,9.06628479237826e-12
B,0.3,242964.134136007,8.97160839684209e-12
B,0.3,249798.807877256,8.8736671579508e-12
B,0.3,256825.743597069,8.77262686966e-12
B,0.3,264050.349698218,8.66866199325499e-12
B,0.3,271478.186723907,8.56195372758132e-12
B,0.3,279114.971637539,8.45268805926706e-12
B,0.3,286966.582222879,8.34105382854699e-12
B,0.3,295039.061607991,8.22724084471394e-12
B,0.3,303338.622916434,8.1114380828379e-12
B,0.3,311871.654049304,7.99383199034407e-12
B,0.3,320644.722601789,7.87460492845282e-12
B,0.3,329664.580918035,7.75393376950282e-12
B,0.3,338938.171288203,7.63198866694974e-12
B,0.3,348472.631291726,7.50893201049068e-12
B,0.3,358275.299290863,7.38491757444477e-12
B,0.3,368353.720078807,7.26008986332626e-12
B,0.3,378715.650686657,7.13458365458619e-12
B,0.3,389369.066353757,7.00852373483928e-12
B,0.3,400322.166665973,6.88202482259525e-12
B,0.3,411583.381866649,6.75519166761632e-12
B,0.3,423161.379345088,6.62811931454614e-12
B,0.3,435065.070307563,6.50089351639864e-12
B,0.3,447303.616635972,6.37359128185979e-12
B,0.3,459886.437939447,6.24628153911245e-12
B,0.3,472823.21880432,6.1190258980284e-12
B,0.3,486123.916248023,5.99187949203765e-12
B,0.3,499798.767382689,5.86489188077444e-12
B,0.3,513858.29729432,5.73810799464848e-12
B,0.3,528313.327143598,5.61156910279904e-12
B,0.3,543174.982494583,5.48531378641056e-12
B,0.3,558454.701877694,5.35937890008329e-12
B,0.3,574164.245593572,5.23380050484756e-12
B,0.3,590315.704764599,5.10861475746099e-12
B,0.3,606921.510641044,4.98385874182301e-12
B,0.3,623994.444168982,4.85957122968026e-12
B,0.3,641547.645827375,4.73579335925485e-12
B,0.3,659594.625741873,4.61256922200805e-12
B,0.3,678149.274083109,4.48994634944691e-12
B,0.3,697225.871757512,4.36797609366325e-12
B,0.3,716839.101398857,4.24671389716801e-12
B,0.3,737004.058669003,4.12621944951559e-12
B,0.3,757736.263876537,4.00655673018255e-12
B,0.3,779051.673922241,3.88779393914738e-12
B,0.3,800966.694580603,3.77000331857364e-12
B,0.3,823498.193126803,3.65326087089561e-12
B,0.3,846663.511318904,3.53764598040224e-12
B,0.3,870480.478745237,3.42324094706985e-12
B,0.3,894967.426547246,3.31013044286729e-12
B,0.3,920143.201528383,3.1984009020134e-12
B,0.3,946027.180659861,3.08813985766731e-12
B,0.3,972639.285994485,2.97943523825561e-12
B,0.3,1000000,2.87237463706431e-12
B,0.4,1000,1.29494647526563e-11
B,0.4,1028.13038132378,1.29494730748969e-11
B,0.4,1057.05208100098,1.29494818718619e-11
B,0.4,1086.78735911864,1.29494911706273e-11
B,0.4,1117.35910194851,1.29495009998117e-11
B,0.4,1148.79083956192,1.29495113896657e-11
B,0.4,1181.10676394006,1.29495223721638e-11
B,0.4,1214.33174759379,1.29495339811041e-11
B,0.4,1248.49136270718,1.29495462522102e-11
B,0.4,1283.61190081958,1.29495592232433e-11
B,0.4,1319.72039306138,1.29495729341164e-11
B,0.4,1356.84463095896,1.2949587427017e-11
B,0.4,1395.01318782496,1.29496027465372e-11
B,0.4,1434.25544075018,1.294961893981e-11
B,0.4,1474.60159321419,1.29496360566552e-11
B,0.4,1516.08269833196,1.29496541497301e-11
B,0.4,1558.73068275443,1.29496732746936e-11
B,0.4,1602.57837124138,1.29496934903741e-11
B,0.4,1647.65951192565,1.29497148589533e-11
B,0.4,1694.00880228787,1.29497374461523e-11
B,0.4,1741.66191586207,1.29497613214383e-11
B,0.4,1790.65552969238,1.29497865582328e-11
B,0.4,1841.02735256216,1.29498132341401e-11
B,0.4,1892.81615401724,1.29498414311821e-11
B,0.4,1946.06179420556,1.29498712360509e-11
B,0.4,2000.80525455621,1.29499027403741e-11
B,0.4,2057.0886693215,1.29499360409946e-11
B,0.4,2114.95535800634,1.29499712402671e-11
B,0.4,2174.44985870983,1.29500084463708e-11
B,0.4,2235.61796240478,1.295004777364e-11
B,0.4,2298.50674818152,1.2950089342913e-11
B,0.4,2363.16461948315,1.29501332819014e-11
B,0.4,2429.64134136008,1.29501797255805e-11
B,0.4,2497.98807877256,1.29502288165982e-11
B,0.4,2568.25743597069,1.2950280705714e-11
B,0.4,2640.50349698218,1.29503355522536e-11
B,0.4,2714.78186723907,1.2950393524598e-11
B,0.4,2791.14971637539,1.29504548006924e-11
B,0.4,2869.66582222879,1.295051956859e-11
B,0.4,2950.39061607991,1.29505880270216e-11
B,0.4,3033.38622916434,1.29506603859988e-11
B,0.4,3118.71654049304,1.29507368674519e-11
B,0.4,3206.44722601789,1.2950817705902e-11
B,0.4,3296.64580918035,1.29509031491711e-11
B,0.4,3389.38171288204,1.29509934591303e-11
B,0.4,3484.72631291726,1.29510889124937e-11
B,0.4,3582.75299290863,1.2951189801652e-11
B,0.4,3683.53720078807,1.29512964355533e-11
B,0.4,3787.15650686657,1.2951409140635e-11
B,0.4,3893.69066353757,1.29515282618037e-11
B,0.4,4003.22166665972,1.29516541634727e-11
B,0.4,4115.83381866648,1.29517872306542e-11
B,0.4,4231.61379345088,1.29519278701092e-11
B,0.4,4350.65070307563,1.29520765115687e-11
B,0.4,4473.03616635972,1.29522336090115e-11
B,0.4,4598.86437939448,1.29523996420185e-11
B,0.4,4728.2321880432,1.29525751171975e-11
B,0.4,4861.23916248023,1.29527605696863e-11
B,0.4,4997.98767382689,1.2952956564737e-11
B,0.4,5138.5829729432,1.29531636993849e-11
B,0.4,5283.13327143598,1.29533826042079e-11
B,0.4,5431.74982494583,1.29536139451786e-11
B,0.4,5584.54701877694,1.29538584256173e-11
B,0.4,5741.64245593572,1.29541167882447e-11
B,0.4,5903.15704764599,1.29543898173478e-11
B,0.4,6069.21510641044,1.29546783410546e-11
B,0.4,6239.94444168982,1.29549832337306e-11
B,0.4,6415.47645827376,1.29553054184988e-11
B,0.4,6595.94625741874,1.29556458698923e-11
B,0.4,6781.4927408311,1.2956005616636e-11
B,0.4,6972.25871757512,1.29563857445779e-11
B,0.4,7168.39101398857,1.29567873997649e-11
B,0.4,7370.04058669003,1.29572117916706e-11
B,0.4,7577.36263876536,1.29576601965901e-11
B,0.4,7790.5167392224,1.29581339611951e-11
B,0.4,8009.66694580603,1.29586345062643e-11
B,0.4,8234.98193126803,1.29591633305979e-11
B,0.4,8466.63511318904,1.29597220151133e-11
B,0.4,8704.80478745237,1.29603122271366e-11
B,0.4,8949.67426547247,1.29609357248923e-11
B,0.4,9201.43201528384,1.29615943621971e-11
B,0.4,9460.27180659862,1.296229009337e-11
B,0.4,9726.39285994485,1.29630249783513e-11
B,0.4,10000,1.29638011880517e-11
B,0.4,10281.3038132378,1.29646210099201e-11
B,0.4,10570.5208100098,1.2965486853751e-11
B,0.4,10867.8735911864,1.29664012577173e-11
B,0.4,11173.5910194851,1.29673668946434e-11
B,0.4,11487.9083956192,1.29683865785163e-11
B,0.4,11811.0676394006,1.29694632712336e-11
B,0.4,12143.3174759379,1.29706000895849e-11
B,0.4,12484.9136270718,1.2971800312469e-11
B,0.4,12836.1190081958,1.2973067388338e-11
B,0.4,13197.2039306137,1.2974404942857e-11
B,0.4,13568.4463095896,1.29758167867799e-11
B,0.4,13950.1318782496,1.29773069240145e-11
B,0.4,14342.5544075018,1.29788795598713e-11
B,0.4,14746.0159321419,1.29805391094673e-11
B,0.4,15160.8269833196,1.29822902062657e-11
B,0.4,15587.3068275442,1.29841377107156e-11
B,0.4,16025.7837124138,1.29860867189593e-11
B,0.4,16476.5951192565,1.29881425715646e-11
B,0.4,16940.0880228787,1.29903108622304e-11
B,0.4,17416.6191586207,1.29925974464083e-11
B,0.4,17906.5552969238,1.29950084497765e-11
B,0.4,18410.2735256216,1.29975502764836e-11
B,0.4,18928.1615401724,1.3000229617083e-11
B,0.4,19460.6179420556,1.3003053456046e-11
B,0.4,20008.0525455621,1.30060290787528e-11
B,0.4,20570.886693215,1.3009164077819e-11
B,0.4,21149.5535800634,1.3012466358627e-11
B,0.4,21744.4985870983,1.3015944143882e-11
B,0.4,22356.1796240478,1.30196059770233e-11
B,0.4,22985.0674818152,1.30234607242752e-11
B,0.4,23631.6461948315,1.30275175751116e-11
B,0.4,24296.4134136007,1.30317860408781e-11
B,0.4,24979.8807877256,1.30362759512871e-11
B,0.4,25682.5743597069,1.30409974484726e-11
B,0.4,26405.0349698218,1.30459609782537e-11
B,0.4,27147.8186723907,1.30511772782268e-11
B,0.4,27911.4971637539,1.30566573622671e-11
