Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	Z	PHASE	CP	RP
5.681000E+1	-5.520398E-1	3.283601E+0	-5.520318E-1	2.537902E-1	2.571491E+5	-8.898923E+1	6.188254E-11	1.458249E+7
5.682000E+1	-5.627343E-1	3.291140E+0	-5.627262E-1	2.536811E-1	2.571603E+5	-8.899163E+1	6.187982E-11	1.461866E+7
5.683000E+1	-5.727286E-1	3.205133E+0	-5.727205E-1	2.535791E-1	2.571714E+5	-8.899402E+1	6.187711E-11	1.465482E+7
5.684000E+1	-5.824707E-1	3.349879E+0	-5.824626E-1	2.534797E-1	2.571827E+5	-8.899315E+1	6.187436E-11	1.464041E+7
5.685000E+1	-5.926230E-1	3.471985E+0	-5.926150E-1	2.533761E-1	2.571940E+5	-8.899002E+1	6.187158E-11	1.459103E+7
5.686000E+1	-6.025718E-1	3.250046E+0	-6.025637E-1	2.532746E-1	2.572055E+5	-8.898709E+1	6.186879E-11	1.454479E+7
5.687000E+1	-6.119091E-1	3.139614E+0	-6.119010E-1	2.531793E-1	2.572200E+5	-8.898984E+1	6.186541E-11	1.458926E+7
5.688000E+1	-6.213547E-1	3.379830E+0	-6.213466E-1	2.530829E-1	2.572346E+5	-8.899260E+1	6.186202E-11	1.463373E+7
5.689000E+1	-6.311493E-1	3.380780E+0	-6.311412E-1	2.529830E-1	2.572488E+5	-8.899400E+1	6.185863E-11	1.465560E+7
5.690000E+1	-6.413421E-1	3.284714E+0	-6.413341E-1	2.528790E-1	2.572627E+5	-8.899400E+1	6.185521E-11	1.465398E+7
5.691000E+1	-6.498558E-1	3.129002E+0	-6.498478E-1	2.527921E-1	2.572766E+5	-8.899400E+1	6.185180E-11	1.465235E+7
5.692000E+1	-6.590417E-1	3.354102E+0	-6.590336E-1	2.526984E-1	2.572681E+5	-8.899214E+1	6.185382E-11	1.462402E+7
5.693000E+1	-6.689831E-1	3.376803E+0	-6.689750E-1	2.525969E-1	2.572589E+5	-8.899022E+1	6.185601E-11	1.459487E+7
5.694000E+1	-6.789856E-1	3.248472E+0	-6.789775E-1	2.524949E-1	2.572653E+5	-8.899011E+1	6.185447E-11	1.459292E+7
5.695000E+1	-6.892971E-1	3.301147E+0	-6.892890E-1	2.523897E-1	2.572994E+5	-8.899317E+1	6.184641E-11	1.463876E+7
5.696000E+1	-6.987192E-1	3.358177E+0	-6.987111E-1	2.522935E-1	2.573334E+5	-8.899623E+1	6.183834E-11	1.468459E+7
5.697000E+1	-7.072867E-1	3.419346E+0	-7.072786E-1	2.522061E-1	2.573694E+5	-8.899462E+1	6.182968E-11	1.466305E+7
5.698000E+1	-7.172697E-1	3.318931E+0	-7.172616E-1	2.521042E-1	2.574062E+5	-8.899142E+1	6.182082E-11	1.461866E+7
5.699000E+1	-7.271370E-1	3.157253E+0	-7.271289E-1	2.520035E-1	2.574375E+5	-8.899031E+1	6.181329E-11	1.460510E+7
5.700000E+1	-7.379007E-1	3.382079E+0	-7.378926E-1	2.518937E-1	2.574517E+5	-8.899571E+1	6.180993E-11	1.468819E+7
5.701000E+1	-7.490515E-1	3.255354E+0	-7.490434E-1	2.517799E-1	2.574660E+5	-8.900112E+1	6.180657E-11	1.477127E+7
5.702000E+1	-7.598793E-1	3.252514E+0	-7.598713E-1	2.516694E-1	2.574699E+5	-8.900326E+1	6.180566E-11	1.480149E+7
5.703000E+1	-7.698303E-1	3.167200E+0	-7.698222E-1	2.515679E-1	2.574683E+5	-8.900367E+1	6.180607E-11	1.480346E+7
5.704000E+1	-7.792725E-1	3.260723E+0	-7.792645E-1	2.514715E-1	2.574761E+5	-8.900420E+1	6.180420E-11	1.480889E+7
5.705000E+1	-7.873058E-1	3.429865E+0	-7.872977E-1	2.513896E-1	2.575297E+5	-8.900540E+1	6.179128E-11	1.483113E+7
5.706000E+1	-7.961207E-1	3.263899E+0	-7.961126E-1	2.512996E-1	2.575833E+5	-8.900660E+1	6.177836E-11	1.485337E+7
5.707000E+1	-8.054392E-1	3.286581E+0	-8.054311E-1	2.512045E-1	2.575983E+5	-8.900509E+1	6.177475E-11	1.483451E+7
5.708000E+1	-8.148505E-1	3.316863E+0	-8.148425E-1	2.511085E-1	2.575942E+5	-8.900225E+1	6.177573E-11	1.479544E+7
5.709000E+1	-8.256426E-1	3.292891E+0	-8.256345E-1	2.509984E-1	2.575917E+5	-8.900008E+1	6.177634E-11	1.476591E+7
5.710000E+1	-8.356532E-1	3.323308E+0	-8.356452E-1	2.508962E-1	2.575949E+5	-8.900048E+1	6.177558E-11	1.477215E+7
5.711000E+1	-8.461159E-1	3.215061E+0	-8.461078E-1	2.507895E-1	2.575981E+5	-8.900088E+1	6.177482E-11	1.477839E+7
5.712000E+1	-8.566183E-1	3.305539E+0	-8.566102E-1	2.506823E-1	2.576328E+5	-8.900241E+1	6.176649E-11	1.480234E+7
5.713000E+1	-8.678030E-1	3.368175E+0	-8.677949E-1	2.505682E-1	2.576804E+5	-8.900439E+1	6.175506E-11	1.483351E+7
5.714000E+1	-8.783147E-1	3.281408E+0	-8.783066E-1	2.504609E-1	2.577238E+5	-8.900622E+1	6.174467E-11	1.486273E+7
5.715000E+1	-8.890513E-1	3.323606E+0	-8.890432E-1	2.503513E-1	2.577491E+5	-8.900741E+1	6.173869E-11	1.488352E+7
5.716000E+1	-8.993672E-1	3.201389E+0	-8.993592E-1	2.502461E-1	2.577745E+5	-8.900860E+1	6.173271E-11	1.490432E+7
5.717000E+1	-9.097014E-1	3.436934E+0	-9.096933E-1	2.501406E-1	2.577897E+5	-8.900766E+1	6.172907E-11	1.489114E+7
5.718000E+1	-9.192442E-1	3.368645E+0	-9.192362E-1	2.500433E-1	2.577997E+5	-8.900565E+1	6.172661E-11	1.486080E+7
5.719000E+1	-9.304033E-1	3.236001E+0	-9.303953E-1	2.499294E-1	2.578107E+5	-8.900393E+1	6.172394E-11	1.483477E+7
5.720000E+1	-9.399646E-1	3.296910E+0	-9.399565E-1	2.498318E-1	2.578261E+5	-8.900352E+1	6.172023E-11	1.482848E+7
5.721000E+1	-9.493323E-1	3.383341E+0	-9.493242E-1	2.497362E-1	2.578414E+5	-8.900312E+1	6.171652E-11	1.482219E+7
5.722000E+1	-9.597228E-1	3.467803E+0	-9.597148E-1	2.496302E-1	2.578530E+5	-8.900248E+1	6.171375E-11	1.481404E+7
5.723000E+1	-9.702933E-1	3.236858E+0	-9.702853E-1	2.495223E-1	2.578630E+5	-8.900174E+1	6.171138E-11	1.480509E+7
5.724000E+1	-9.802877E-1	3.078575E+0	-9.802797E-1	2.494204E-1	2.578729E+5	-8.900100E+1	6.170901E-11	1.479615E+7
5.725000E+1	-9.897561E-1	3.434708E+0	-9.897480E-1	2.493237E-1	2.579098E+5	-8.900851E+1	6.170030E-11	1.491036E+7
5.726000E+1	-1.000376E+0	3.257296E+0	-1.000368E+0	2.492154E-1	2.579467E+5	-8.901606E+1	6.169156E-11	1.502520E+7
5.727000E+1	-1.009938E+0	3.240420E+0	-1.009930E+0	2.491178E-1	2.579726E+5	-8.901653E+1	6.168536E-11	1.503373E+7
5.728000E+1	-1.020002E+0	3.203233E+0	-1.019994E+0	2.490151E-1	2.579863E+5	-8.900926E+1	6.168193E-11	1.492637E+7
5.729000E+1	-1.030507E+0	3.408301E+0	-1.030499E+0	2.489079E-1	2.580000E+5	-8.900200E+1	6.167850E-11	1.481901E+7
5.730000E+1	-1.040613E+0	3.318558E+0	-1.040605E+0	2.488048E-1	2.580160E+5	-8.900472E+1	6.167476E-11	1.485948E+7
5.731000E+1	-1.050384E+0	3.216276E+0	-1.050376E+0	2.487051E-1	2.580319E+5	-8.900745E+1	6.167103E-11	1.489997E+7
5.732000E+1	-1.060046E+0	3.117216E+0	-1.060038E+0	2.486065E-1	2.580422E+5	-8.900726E+1	6.166859E-11	1.489748E+7
5.733000E+1	-1.070227E+0	3.421102E+0	-1.070219E+0	2.485026E-1	2.580450E+5	-8.900323E+1	6.166786E-11	1.483831E+7
5.734000E+1	-1.081925E+0	3.236430E+0	-1.081917E+0	2.483832E-1	2.580479E+5	-8.899920E+1	6.166714E-11	1.477914E+7
5.735000E+1	-1.093981E+0	3.316295E+0	-1.093973E+0	2.482602E-1	2.580738E+5	-8.899559E+1	6.166088E-11	1.472444E+7
5.736000E+1	-1.104198E+0	3.123386E+0	-1.104190E+0	2.481560E-1	2.581009E+5	-8.899200E+1	6.165434E-11	1.466997E+7
5.737000E+1	-1.112019E+0	3.407737E+0	-1.112011E+0	2.480762E-1	2.581199E+5	-8.899213E+1	6.164981E-11	1.467125E+7
5.738000E+1	-1.121272E+0	3.287443E+0	-1.121264E+0	2.479817E-1	2.581287E+5	-8.899691E+1	6.164782E-11	1.474226E+7
5.739000E+1	-1.131058E+0	3.127353E+0	-1.131049E+0	2.478819E-1	2.581374E+5	-8.900169E+1	6.164583E-11	1.481327E+7
5.740000E+1	-1.139965E+0	3.256872E+0	-1.139957E+0	2.477910E-1	2.581466E+5	-8.900088E+1	6.164357E-11	1.480161E+7
5.741000E+1	-1.148563E+0	3.277315E+0	-1.148555E+0	2.477033E-1	2.581558E+5	-8.899968E+1	6.164129E-11	1.478431E+7
5.742000E+1	-1.157736E+0	3.275662E+0	-1.157728E+0	2.476097E-1	2.581612E+5	-8.900026E+1	6.164000E-11	1.479327E+7
5.743000E+1	-1.167399E+0	3.244351E+0	-1.167391E+0	2.475111E-1	2.581616E+5	-8.900317E+1	6.164000E-11	1.483667E+7
5.744000E+1	-1.176531E+0	3.081057E+0	-1.176523E+0	2.474179E-1	2.581632E+5	-8.900604E+1	6.163971E-11	1.487965E+7
5.745000E+1	-1.185787E+0	3.407220E+0	-1.185778E+0	2.473234E-1	2.582083E+5	-8.900767E+1	6.162899E-11	1.490730E+7
5.746000E+1	-1.195278E+0	3.233571E+0	-1.195270E+0	2.472266E-1	2.582533E+5	-8.900929E+1	6.161827E-11	1.493494E+7
5.747000E+1	-1.205817E+0	3.285818E+0	-1.205809E+0	2.471190E-1	2.582793E+5	-8.900955E+1	6.161208E-11	1.494170E+7
5.748000E+1	-1.215923E+0	3.146515E+0	-1.215915E+0	2.470159E-1	2.582906E+5	-8.900874E+1	6.160939E-11	1.493230E+7
5.749000E+1	-1.226095E+0	3.185361E+0	-1.226087E+0	2.469121E-1	2.583035E+5	-8.900788E+1	6.160629E-11	1.492204E+7
5.750000E+1	-1.235122E+0	3.409870E+0	-1.235113E+0	2.468200E-1	2.583376E+5	-8.900630E+1	6.159813E-11	1.490117E+7
5.751000E+1	-1.243750E+0	3.301832E+0	-1.243742E+0	2.467320E-1	2.583717E+5	-8.900471E+1	6.158997E-11	1.488030E+7
5.752000E+1	-1.254094E+0	3.195927E+0	-1.254085E+0	2.466264E-1	2.583793E+5	-8.900550E+1	6.158815E-11	1.489024E+7
5.753000E+1	-1.263985E+0	3.331574E+0	-1.263977E+0	2.465255E-1	2.583652E+5	-8.900824E+1	6.159150E-11	1.492542E+7
5.754000E+1	-1.273311E+0	3.299150E+0	-1.273303E+0	2.464303E-1	2.583512E+5	-8.901097E+1	6.159486E-11	1.496060E+7
5.755000E+1	-1.283974E+0	3.367197E+0	-1.283966E+0	2.463215E-1	2.583943E+5	-8.900915E+1	6.158457E-11	1.493642E+7
5.756000E+1	-1.294084E+0	3.111116E+0	-1.294076E+0	2.462184E-1	2.584381E+5	-8.900728E+1	6.157413E-11	1.491156E+7
5.757000E+1	-1.303785E+0	3.144033E+0	-1.303777E+0	2.461194E-1	2.584687E+5	-8.900730E+1	6.156688E-11	1.491400E+7
5.758000E+1	-1.314078E+0	3.383337E+0	-1.314070E+0	2.460143E-1	2.584707E+5	-8.901140E+1	6.156651E-11	1.497505E+7
5.759000E+1	-1.324552E+0	3.266279E+0	-1.324544E+0	2.459075E-1	2.584727E+5	-8.901549E+1	6.156615E-11	1.503611E+7
5.760000E+1	-1.334047E+0	3.317166E+0	-1.334039E+0	2.458106E-1	2.584883E+5	-8.901302E+1	6.156242E-11	1.500052E+7
5.761000E+1	-1.343022E+0	3.139526E+0	-1.343014E+0	2.457190E-1	2.585057E+5	-8.900961E+1	6.155822E-11	1.495122E+7
5.762000E+1	-1.352604E+0	3.432380E+0	-1.352596E+0	2.456212E-1	2.585213E+5	-8.900620E+1	6.155441E-11	1.490249E+7
5.763000E+1	-1.361613E+0	3.258307E+0	-1.361605E+0	2.455293E-1	2.585312E+5	-8.900279E+1	6.155191E-11	1.485567E+7
5.764000E+1	-1.370330E+0	3.175302E+0	-1.370322E+0	2.454403E-1	2.585410E+5	-8.899939E+1	6.154942E-11	1.480884E+7
5.765000E+1	-1.379793E+0	3.170231E+0	-1.379784E+0	2.453438E-1	2.585628E+5	-8.899964E+1	6.154423E-11	1.481548E+7
5.766000E+1	-1.390407E+0	3.392114E+0	-1.390399E+0	2.452355E-1	2.585928E+5	-8.900240E+1	6.153721E-11	1.485877E+7
5.767000E+1	-1.399002E+0	3.244439E+0	-1.398994E+0	2.451478E-1	2.586224E+5	-8.900504E+1	6.153028E-11	1.490015E+7
5.768000E+1	-1.408523E+0	3.329497E+0	-1.408515E+0	2.450506E-1	2.586454E+5	-8.900577E+1	6.152484E-11	1.491122E+7
5.769000E+1	-1.418441E+0	2.984381E+0	-1.418433E+0	2.449494E-1	2.586684E+5	-8.900650E+1	6.151940E-11	1.492228E+7
5.770000E+1	-1.427700E+0	3.422205E+0	-1.427691E+0	2.448549E-1	2.586864E+5	-8.900585E+1	6.151509E-11	1.491266E+7
5.771000E+1	-1.438088E+0	3.242278E+0	-1.438080E+0	2.447489E-1	2.586940E+5	-8.900226E+1	6.151317E-11	1.485911E+7
5.772000E+1	-1.449302E+0	3.202120E+0	-1.449294E+0	2.446345E-1	2.587016E+5	-8.899867E+1	6.151126E-11	1.480556E+7
5.773000E+1	-1.458522E+0	3.107223E+0	-1.458514E+0	2.445404E-1	2.587167E+5	-8.900141E+1	6.150777E-11	1.484576E+7
5.774000E+1	-1.469664E+0	3.309199E+0	-1.469656E+0	2.444267E-1	2.587335E+5	-8.900561E+1	6.150391E-11	1.490764E+7
5.775000E+1	-1.479959E+0	3.391029E+0	-1.479951E+0	2.443217E-1	2.587486E+5	-8.900951E+1	6.150042E-11	1.496547E+7
5.776000E+1	-1.491367E+0	3.172816E+0	-1.491359E+0	2.442053E-1	2.587568E+5	-8.901212E+1	6.149844E-11	1.500644E+7
5.777000E+1	-1.502241E+0	3.148853E+0	-1.502233E+0	2.440943E-1	2.587650E+5	-8.901474E+1	6.149646E-11	1.504741E+7
5.778000E+1	-1.511543E+0	3.376156E+0	-1.511535E+0	2.439994E-1	2.587822E+5	-8.901332E+1	6.149233E-11	1.502694E+7
5.779000E+1	-1.520190E+0	3.281981E+0	-1.520181E+0	2.439112E-1	2.588077E+5	-8.900815E+1	6.148619E-11	1.494907E+7
5.780000E+1	-1.528349E+0	3.335150E+0	-1.528341E+0	2.438279E-1	2.588332E+5	-8.900301E+1	6.148006E-11	1.487191E+7
5.781000E+1	-1.536890E+0	3.133728E+0	-1.536882E+0	2.437408E-1	2.588576E+5	-8.900505E+1	6.147431E-11	1.490453E+7
5.782000E+1	-1.545445E+0	3.292225E+0	-1.545437E+0	2.436535E-1	2.588821E+5	-8.900709E+1	6.146856E-11	1.493716E+7
5.783000E+1	-1.553845E+0	3.345679E+0	-1.553837E+0	2.435677E-1	2.588957E+5	-8.900643E+1	6.146533E-11	1.492924E+7
5.784000E+1	-1.562497E+0	3.191219E+0	-1.562489E+0	2.434795E-1	2.589005E+5	-8.900361E+1	6.146412E-11	1.488873E+7
5.785000E+1	-1.571699E+0	3.146478E+0	-1.571691E+0	2.433855E-1	2.589060E+5	-8.900112E+1	6.146277E-11	1.485299E+7
5.786000E+1	-1.581397E+0	3.178171E+0	-1.581389E+0	2.432866E-1	2.589188E+5	-8.900268E+1	6.145978E-11	1.487521E+7
5.787000E+1	-1.591639E+0	3.343560E+0	-1.591631E+0	2.431821E-1	2.589317E+5	-8.900423E+1	6.145678E-11	1.489743E+7
5.788000E+1	-1.602427E+0	3.247550E+0	-1.602419E+0	2.430720E-1	2.589473E+5	-8.900405E+1	6.145305E-11	1.489459E+7
5.789000E+1	-1.613462E+0	3.112024E+0	-1.613454E+0	2.429594E-1	2.589658E+5	-8.900217E+1	6.144861E-11	1.486732E+7
5.790000E+1	-1.625173E+0	3.236523E+0	-1.625165E+0	2.428399E-1	2.589842E+5	-8.900029E+1	6.144417E-11	1.484005E+7
5.791000E+1	-1.635124E+0	3.329380E+0	-1.635116E+0	2.427384E-1	2.589981E+5	-8.900346E+1	6.144090E-11	1.489213E+7
5.792000E+1	-1.645863E+0	3.254474E+0	-1.645855E+0	2.426288E-1	2.590112E+5	-8.900755E+1	6.143784E-11	1.495845E+7
5.793000E+1	-1.654629E+0	3.231084E+0	-1.654621E+0	2.425393E-1	2.590342E+5	-8.900897E+1	6.143241E-11	1.498241E+7
5.794000E+1	-1.664207E+0	3.096298E+0	-1.664199E+0	2.424416E-1	2.590720E+5	-8.900640E+1	6.142345E-11	1.494300E+7
5.795000E+1	-1.671598E+0	3.417344E+0	-1.671589E+0	2.423662E-1	2.591098E+5	-8.900383E+1	6.141449E-11	1.490359E+7
5.796000E+1	-1.680424E+0	3.223903E+0	-1.680416E+0	2.422761E-1	2.591268E+5	-8.900425E+1	6.141047E-11	1.491036E+7
5.797000E+1	-1.688968E+0	3.221571E+0	-1.688960E+0	2.421889E-1	2.591338E+5	-8.900610E+1	6.140881E-11	1.493907E+7
5.798000E+1	-1.697434E+0	3.131502E+0	-1.697426E+0	2.421025E-1	2.591408E+5	-8.900795E+1	6.140715E-11	1.496779E+7
5.799000E+1	-1.705531E+0	3.284886E+0	-1.705523E+0	2.420199E-1	2.591501E+5	-8.900153E+1	6.140482E-11	1.487561E+7
5.800000E+1	-1.715329E+0	3.353539E+0	-1.715321E+0	2.419199E-1	2.591595E+5	-8.899486E+1	6.140246E-11	1.477991E+7
5.801000E+1	-1.725275E+0	3.192644E+0	-1.725267E+0	2.418185E-1	2.591728E+5	-8.899299E+1	6.139928E-11	1.475191E+7
5.802000E+1	-1.735133E+0	3.057625E+0	-1.735125E+0	2.417179E-1	2.591913E+5	-8.899772E+1	6.139494E-11	1.481742E+7
5.803000E+1	-1.745622E+0	3.371164E+0	-1.745614E+0	2.416108E-1	2.592098E+5	-8.900245E+1	6.139061E-11	1.488292E+7
5.804000E+1	-1.755668E+0	3.244774E+0	-1.755660E+0	2.415083E-1	2.592318E+5	-8.900716E+1	6.138555E-11	1.495948E+7
5.805000E+1	-1.765973E+0	3.252327E+0	-1.765965E+0	2.414032E-1	2.592542E+5	-8.901188E+1	6.138041E-11	1.503750E+7
5.806000E+1	-1.775402E+0	3.114664E+0	-1.775394E+0	2.413069E-1	2.592714E+5	-8.901286E+1	6.137640E-11	1.505670E+7
5.807000E+1	-1.784861E+0	3.349283E+0	-1.784853E+0	2.412104E-1	2.592785E+5	-8.900653E+1	6.137461E-11	1.496102E+7
5.808000E+1	-1.794266E+0	3.292751E+0	-1.794258E+0	2.411145E-1	2.592855E+5	-8.900020E+1	6.137282E-11	1.486533E+7
5.809000E+1	-1.803087E+0	3.146138E+0	-1.803079E+0	2.410244E-1	2.592983E+5	-8.900090E+1	6.136983E-11	1.487319E+7
5.810000E+1	-1.812137E+0	3.191596E+0	-1.812129E+0	2.409321E-1	2.593140E+5	-8.900534E+1	6.136620E-11	1.493641E+7
5.811000E+1	-1.821361E+0	3.324086E+0	-1.821353E+0	2.408380E-1	2.593322E+5	-8.900887E+1	6.136197E-11	1.498669E+7
5.812000E+1	-1.830636E+0	3.333651E+0	-1.830627E+0	2.407433E-1	2.593617E+5	-8.900810E+1	6.135496E-11	1.497643E+7
5.813000E+1	-1.839478E+0	3.218553E+0	-1.839470E+0	2.406531E-1	2.593912E+5	-8.900733E+1	6.134795E-11	1.496616E+7
5.814000E+1	-1.849631E+0	3.016246E+0	-1.849622E+0	2.405495E-1	2.594028E+5	-8.900746E+1	6.134515E-11	1.497101E+7
5.815000E+1	-1.857979E+0	3.383602E+0	-1.857971E+0	2.404643E-1	2.594008E+5	-8.900828E+1	6.134560E-11	1.498747E+7
5.816000E+1	-1.868550E+0	3.235587E+0	-1.868542E+0	2.403565E-1	2.594027E+5	-8.900922E+1	6.134514E-11	1.500543E+7
5.817000E+1	-1.878180E+0	3.183112E+0	-1.878172E+0	2.402582E-1	2.594357E+5	-8.901116E+1	6.133740E-11	1.503536E+7
5.818000E+1	-1.887457E+0	3.029224E+0	-1.887449E+0	2.401635E-1	2.594688E+5	-8.901310E+1	6.132967E-11	1.506530E+7
5.819000E+1	-1.896307E+0	3.327765E+0	-1.896299E+0	2.400732E-1	2.594939E+5	-8.901341E+1	6.132376E-11	1.507161E+7
5.820000E+1	-1.907789E+0	3.246940E+0	-1.907781E+0	2.399561E-1	2.595123E+5	-8.901230E+1	6.131943E-11	1.505772E+7
5.821000E+1	-1.917214E+0	3.224327E+0	-1.917206E+0	2.398599E-1	2.595307E+5	-8.901120E+1	6.131509E-11	1.504383E+7
5.822000E+1	-1.926574E+0	3.099637E+0	-1.926566E+0	2.397644E-1	2.595691E+5	-8.900969E+1	6.130598E-11	1.502197E+7
5.823000E+1	-1.937299E+0	3.351611E+0	-1.937291E+0	2.396549E-1	2.596119E+5	-8.900809E+1	6.129580E-11	1.499832E+7
5.824000E+1	-1.948899E+0	3.202972E+0	-1.948891E+0	2.395366E-1	2.596410E+5	-8.900748E+1	6.128891E-11	1.498988E+7
5.825000E+1	-1.959682E+0	3.277473E+0	-1.959674E+0	2.394265E-1	2.596410E+5	-8.900897E+1	6.128895E-11	1.501340E+7
5.826000E+1	-1.969137E+0	3.058086E+0	-1.969129E+0	2.393301E-1	2.596410E+5	-8.901046E+1	6.128899E-11	1.503692E+7
5.827000E+1	-1.978862E+0	3.275708E+0	-1.978853E+0	2.392308E-1	2.596604E+5	-8.901125E+1	6.128444E-11	1.505085E+7
5.828000E+1	-1.990125E+0	3.335979E+0	-1.990117E+0	2.391159E-1	2.596909E+5	-8.901166E+1	6.127726E-11	1.505928E+7
5.829000E+1	-2.000603E+0	3.124252E+0	-2.000595E+0	2.390090E-1	2.597194E+5	-8.901154E+1	6.127052E-11	1.505961E+7
5.830000E+1	-2.009845E+0	3.206134E+0	-2.009837E+0	2.389147E-1	2.597359E+5	-8.900832E+1	6.126650E-11	1.501138E+7
5.831000E+1	-2.020357E+0	3.161784E+0	-2.020349E+0	2.388074E-1	2.597524E+5	-8.900509E+1	6.126247E-11	1.496316E+7
5.832000E+1	-2.030741E+0	3.282372E+0	-2.030733E+0	2.387015E-1	2.597680E+5	-8.900479E+1	6.125879E-11	1.495972E+7
5.833000E+1	-2.040984E+0	3.226842E+0	-2.040976E+0	2.385969E-1	2.597830E+5	-8.900598E+1	6.125531E-11	1.497926E+7
5.834000E+1	-2.051612E+0	3.073351E+0	-2.051604E+0	2.384885E-1	2.598005E+5	-8.900661E+1	6.125123E-11	1.498986E+7
5.835000E+1	-2.061966E+0	3.303238E+0	-2.061958E+0	2.383828E-1	2.598328E+5	-8.900378E+1	6.124352E-11	1.494481E+7
5.836000E+1	-2.073622E+0	3.249445E+0	-2.073614E+0	2.382639E-1	2.598651E+5	-8.900096E+1	6.123581E-11	1.489976E+7
5.837000E+1	-2.082909E+0	3.229040E+0	-2.082900E+0	2.381691E-1	2.598686E+5	-8.900024E+1	6.123497E-11	1.488732E+7
5.838000E+1	-2.092933E+0	3.205626E+0	-2.092925E+0	2.380668E-1	2.598574E+5	-8.900060E+1	6.123765E-11	1.489159E+7
5.839000E+1	-2.102543E+0	3.091912E+0	-2.102535E+0	2.379688E-1	2.598462E+5	-8.900096E+1	6.124032E-11	1.489586E+7
5.840000E+1	-2.112651E+0	3.443188E+0	-2.112643E+0	2.378656E-1	2.598814E+5	-8.900528E+1	6.123214E-11	1.496756E+7
5.841000E+1	-2.122487E+0	3.214213E+0	-2.122479E+0	2.377653E-1	2.599220E+5	-8.901006E+1	6.122271E-11	1.504700E+7
5.842000E+1	-2.131867E+0	3.179070E+0	-2.131859E+0	2.376695E-1	2.599480E+5	-8.901156E+1	6.121661E-11	1.507317E+7
5.843000E+1	-2.140547E+0	3.147582E+0	-2.140539E+0	2.375810E-1	2.599506E+5	-8.900780E+1	6.121586E-11	1.501405E+7
5.844000E+1	-2.149153E+0	3.254777E+0	-2.149145E+0	2.374932E-1	2.599533E+5	-8.900405E+1	6.121511E-11	1.495493E+7
5.845000E+1	-2.157523E+0	3.373036E+0	-2.157515E+0	2.374078E-1	2.599644E+5	-8.900300E+1	6.121245E-11	1.493857E+7
5.846000E+1	-2.166539E+0	3.135386E+0	-2.166531E+0	2.373158E-1	2.599789E+5	-8.900300E+1	6.120905E-11	1.493880E+7
5.847000E+1	-2.176902E+0	3.119013E+0	-2.176894E+0	2.372100E-1	2.599956E+5	-8.900376E+1	6.120514E-11	1.495061E+7
5.848000E+1	-2.186838E+0	3.394331E+0	-2.186830E+0	2.371086E-1	2.600241E+5	-8.900852E+1	6.119857E-11	1.502283E+7
5.849000E+1	-2.197998E+0	3.101765E+0	-2.197990E+0	2.369947E-1	2.600526E+5	-8.901327E+1	6.119199E-11	1.509505E+7
5.850000E+1	-2.207287E+0	3.246493E+0	-2.207279E+0	2.369000E-1	2.600647E+5	-8.901285E+1	6.118915E-11	1.509205E+7
5.851000E+1	-2.215297E+0	3.137421E+0	-2.215289E+0	2.368182E-1	2.600673E+5	-8.900948E+1	6.118843E-11	1.504609E+7
5.852000E+1	-2.225967E+0	3.340347E+0	-2.225959E+0	2.367093E-1	2.600699E+5	-8.900611E+1	6.118772E-11	1.500014E+7
5.853000E+1	-2.234317E+0	3.266865E+0	-2.234309E+0	2.366241E-1	2.600956E+5	-8.900351E+1	6.118166E-11	1.496225E+7
5.854000E+1	-2.243128E+0	3.169416E+0	-2.243120E+0	2.365342E-1	2.601220E+5	-8.900095E+1	6.117542E-11	1.492462E+7
5.855000E+1	-2.252353E+0	3.171121E+0	-2.252345E+0	2.364401E-1	2.601477E+5	-8.899973E+1	6.116938E-11	1.490675E+7
5.856000E+1	-2.261005E+0	3.382689E+0	-2.260996E+0	2.363518E-1	2.601712E+5	-8.900277E+1	6.116392E-11	1.495070E+7
5.857000E+1	-2.270471E+0	3.237105E+0	-2.270463E+0	2.362552E-1	2.601947E+5	-8.900580E+1	6.115845E-11	1.499466E+7
5.858000E+1	-2.278865E+0	3.222921E+0	-2.278857E+0	2.361696E-1	2.602151E+5	-8.900510E+1	6.115362E-11	1.498376E+7
5.859000E+1	-2.289492E+0	2.991837E+0	-2.289484E+0	2.360611E-1	2.602336E+5	-8.900197E+1	6.114919E-11	1.493711E+7
5.860000E+1	-2.299071E+0	3.348216E+0	-2.299062E+0	2.359634E-1	2.602513E+5	-8.899900E+1	6.114493E-11	1.489308E+7
5.861000E+1	-2.308080E+0	3.267033E+0	-2.308072E+0	2.358715E-1	2.602570E+5	-8.899900E+1	6.114360E-11	1.489653E+7
5.862000E+1	-2.319770E+0	3.161542E+0	-2.319762E+0	2.357522E-1	2.602627E+5	-8.899900E+1	6.114227E-11	1.489999E+7
5.863000E+1	-2.330386E+0	3.096275E+0	-2.330377E+0	2.356439E-1	2.602738E+5	-8.900076E+1	6.113970E-11	1.492736E+7
5.864000E+1	-2.340821E+0	3.276980E+0	-2.340813E+0	2.355374E-1	2.602926E+5	-8.900496E+1	6.113538E-11	1.498810E+7
5.865000E+1	-2.351513E+0	3.289999E+0	-2.351505E+0	2.354283E-1	2.603113E+5	-8.900916E+1	6.113106E-11	1.504884E+7
